game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_pass_yds,home_pass_cmp,home_pass_att,away_pass_yds,away_pass_cmp,away_pass_att,home_moneyline,away_moneyline,home_off_epa_per_play,home_off_cpoe,home_def_epa_per_play,away_off_epa_per_play,away_off_cpoe,away_def_epa_per_play,home_roll_pts_scored,home_roll_pts_allowed,home_roll_off_epa,home_roll_def_epa,home_roll_off_cpoe,away_roll_pts_scored,away_roll_pts_allowed,away_roll_off_epa,away_roll_def_epa,away_roll_off_cpoe,home_roll_passing_yards,home_roll_rushing_yards,home_roll_completion_pct,home_roll_net_yds_per_play,away_roll_passing_yards,away_roll_rushing_yards,away_roll_completion_pct,away_roll_net_yds_per_play,diff_pts_scored,diff_pts_allowed,diff_pass_yds,diff_rush_yds,diff_comp_pct,diff_net_yds_play,diff_off_epa,diff_def_epa,diff_off_cpoe
2023_14_MIN_LV,2023,14,2023-12-10,LV,MIN,0,3,171,21,32,146,19,36,130,-155,-0.4776458859937352,-6.525680628316156,-0.187137637510951,-0.187137637510951,-12.10716673822114,-0.4776458859937352,16.76991014912,22.59410157568,-0.1408987565940776,0.0032985635887049754,-4.638845334962011,18.24061364224,16.94231371776,-0.13271740593913975,-0.09793229856817999,3.085062211268794,228.540704768,99.09793130496,0.6257669071521164,5.598348759117306,224.275841024,110.61996894207999,0.6759129639779773,5.390582643576632,-1.4707034931199985,-5.651787857919999,4.264863744000024,-11.522037637119993,-0.05014605682586093,0.20776611554067337,-0.008181350654937858,-0.10123086215688497,-7.723907546230805
2023_14_SEA_SF,2023,14,2023-12-10,SF,SEA,28,16,368,19,27,269,22,31,-1000,650,0.2369140394601143,6.3059619179478394,-0.0340299393759203,-0.0340299393759203,0.7781254668389598,0.2369140394601143,33.8006784,15.98998104064,0.3041310721723488,-0.06333482875551323,7.943772818344726,23.79747731456,31.76435216384,0.019459096026534953,0.1292097737476423,-2.72330465707458,286.79979474944,142.22847893504,0.7147993115570567,7.263123480965147,269.99746945024,80.10590742528,0.6031234621047151,5.674271179020062,10.003201085440004,15.774371123200002,16.80232529920005,62.12257150975999,0.11167584945234155,1.588852301945085,0.28467197614581385,0.19254460250315553,10.667077475419307
2023_14_BUF_KC,2023,14,2023-12-10,KC,BUF,17,20,271,25,43,233,23,42,-125,105,-0.0912475105382693,-3.5850714032466593,-0.0014174987617566,-0.0014174987617566,-1.3965810338656108,-0.0912475105382693,21.82357577728,21.53241126912,0.08867258962653939,0.08259530698095487,2.163845048689804,29.13177468928,24.30309793792,0.08448743863258203,-0.031040956323329105,-1.1440666210294816,235.62174468095998,118.41629323264,0.6722264315548169,5.748035663658964,286.13934047232,147.28820393984,0.6124361001785189,5.90870710631091,-7.308198912000002,2.7706866688,-50.51759579136001,-28.8719107072,0.05979033137629797,-0.160671442651946,0.0041851509939573595,-0.11363626330428397,3.3079116697192856
2023_14_DEN_LAC,2023,14,2023-12-10,LAC,DEN,7,24,275,22,42,224,21,33,-162,136,-0.457160221042132,-15.096277616372925,-0.0609897493006913,-0.0609897493006913,-1.2121571103731792,-0.457160221042132,14.259129139199999,13.57914537984,-0.10574444671333183,-0.06673281946564076,-3.345438207994966,21.50393827328,18.77445486592,-0.08170612339412324,-0.10697637335446525,3.9294364227906025,230.44239816704,73.68406280191999,0.6185302872216982,4.815078556722315,180.56158377984002,122.63495974912,0.6393408345670292,5.1164441362348025,-7.2448091340800005,5.195309486079999,49.88081438719999,-48.95089694720001,-0.020810547345330943,-0.30136557951248744,-0.02403832331920859,-0.04024355388882449,-7.274874630785568
2023_14_PHI_DAL,2023,14,2023-12-10,DAL,PHI,33,13,271,24,39,225,19,28,-175,145,0.0614230381340757,-9.764121434627436,-0.2023318585784101,-0.2023318585784101,0.4739835858345032,0.0614230381340757,39.73809152,22.3271653376,0.2583222785632338,-0.00853581289657946,5.866784920422345,25.878296719359998,32.45391593472,0.08286187188039305,0.24010301909673293,1.9297368651609152,309.04003033088,120.05552263168,0.6983558133770477,6.434994564565634,251.26142492672,100.53215070208,0.6211603780799896,5.425474320449903,13.85979480064,10.126750597120001,57.778605404159975,19.523371929600003,0.07719543529705808,1.0095202441157305,0.17546040668284074,0.24863883199331238,3.937048055261429
2023_14_TEN_MIA,2023,14,2023-12-11,MIA,TEN,27,28,240,23,33,327,23,38,-950,625,-0.0129422874589162,2.09240633429903,0.0467314975415637,0.0467314975415637,3.0465668274296656,-0.0129422874589162,34.121548677119996,15.79054927872,0.15661190868863697,-0.19993438613902687,6.389916004548811,20.305724231680003,24.12672028672,0.01819915660052991,0.028519226037314084,-3.609804857872347,272.55135404032,127.56670156799998,0.7184725140989684,6.360417293908844,204.04434194432,122.34395824127999,0.5788077959444116,5.211366160150365,13.815824445439993,8.336171008,68.50701209600001,5.222743326719993,0.13966471815455683,1.149051133758479,0.13841275208810705,0.22845361217634094,9.999720862421157
2023_14_GB_NYG,2023,14,2023-12-11,NYG,GB,24,22,158,17,21,218,25,39,215,-265,0.0342617223481812,15.555140227079391,-0.0110164918732115,-0.0110164918732115,1.139618926926663,0.0342617223481812,15.85088303104,19.00305866752,-0.21304858308034563,-0.07444333814065254,-2.142973329345209,24.92710662144,19.624139776,0.15524710982055603,0.026657324960415254,4.032688028545115,183.26441959424,90.45532143616,0.6432183194832838,4.999542373556278,271.00923561984,119.20041381888,0.6719021611092959,6.300025233498554,-9.0762235904,0.6210811084799985,-87.74481602560002,-28.74509238271999,-0.02868384162601212,-1.3004828599422753,-0.3682956929009017,0.1011006631010678,-6.175661357890323
2023_15_LAC_LV,2023,15,2023-12-14,LV,LAC,63,21,260,22,36,257,23,32,-162,136,0.2605622082901391,-4.615045032080482,-0.3956527290024006,-0.3956527290024006,1.9826508337451565,0.2605622082901391,10.061946089472,14.756460945408,-0.27559760835394065,-0.07287591685115742,-5.393579452303669,11.35547748352,17.747487227904003,-0.2463107564448519,-0.06443559139966097,-8.04577397134615,205.5244228608,81.858758782976,0.6379601442912698,5.072216802640194,248.265438900224,74.61043768115199,0.5806419818568285,4.98456952209309,-1.2935313940479993,2.991026282496003,-42.74101603942401,7.248321101824004,0.05731816243444132,0.08764728054710424,-0.02928685190908875,0.00844032545149645,2.6521945190424816
2023_15_MIN_CIN,2023,15,2023-12-16,CIN,MIN,27,24,324,29,42,303,26,34,-175,145,0.1267029389990757,4.540070667862892,0.1467084382265245,0.1467084382265245,15.623572003096342,0.1267029389990757,28.170901049344,21.232831127552,0.06793062065704561,0.041430402954624385,6.375756373662506,12.144368185344,10.165388230656001,-0.15448549856786425,-0.24981773353840206,-2.9918293685271804,280.25722814464,106.64344108646401,0.7573132379000725,6.505834787534192,192.9655046144,119.171981365248,0.6166588894978975,4.800546769244571,16.026532864,-11.067442896895999,87.29172353024,-12.528540278783993,0.14065434840217506,1.7052880182896208,0.22241611922490986,-0.29124813649302644,9.367585742189686
2023_15_PIT_IND,2023,15,2023-12-16,IND,PIT,30,13,215,18,28,172,18,26,-122,102,0.1061899259901812,-2.7802215682135687,-0.3617884570452714,-0.3617884570452714,2.0443823475104113,0.1061899259901812,21.355756974080002,27.083265888256,-0.024292905851973988,0.019149750118900473,-3.3393384960651256,15.284760170496,19.098310729728002,-0.11626409738144705,-0.06232142471525605,-1.1286872715955052,250.24028389785602,75.233876045824,0.6361720366039144,5.1094980880995795,191.52465522688,120.41968251289599,0.6351210895110244,4.97529728617314,6.070996803584002,-7.984955158527999,58.71562867097603,-45.185806467071984,0.0010509470928899978,0.1342008019264398,0.09197119152947306,-0.08147117483415653,-2.21065122446962
2023_15_DEN_DET,2023,15,2023-12-16,DET,DEN,42,17,278,24,34,223,18,32,-258,210,0.3123831474539739,8.09455318376422,-0.0724555840440634,-0.0724555840440634,-9.143541101366282,0.3123831474539739,22.7947715584,27.877738037248,-0.016547393398780964,0.029617109897531194,-4.254648716466095,22.502362963968,14.064672919551999,-0.07341957375675047,-0.24704991242953195,1.8727990095250897,222.73350084608,142.066446442496,0.6227759619884576,5.700700065239444,197.93695026790402,115.980975849472,0.6381499552856721,5.069866481740881,0.2924085944320005,-13.813065117696002,24.79655057817598,26.085470593023985,-0.01537399329721445,0.6308335834985632,0.05687218035796951,-0.27666702232706314,-6.127447725991185
2023_15_ATL_CAR,2023,15,2023-12-17,CAR,ATL,9,7,167,18,24,152,12,20,130,-155,-0.1619131171161686,13.577988743782043,-0.276396817589343,-0.276396817589343,-2.93274114006444,-0.1619131171161686,10.942742888448,24.458936295424,-0.21217716472835332,-0.0629764187819163,-9.689641047143818,21.480209096703998,21.154636660736003,-0.04545414823211684,-0.10345074400869615,-5.099654357097645,161.843256762368,146.986412335104,0.47055657144887203,4.337906745147322,234.01004455116802,124.73734542950399,0.5845902421585437,5.3915783241667175,-10.537466208255998,-3.3042996346879967,-72.16678778880004,22.249066905600017,-0.11403367070967169,-1.0536715790193956,-0.1667230164962365,-0.04047432522677985,-4.589986690046173
2023_15_CHI_CLE,2023,15,2023-12-17,CLE,CHI,20,17,379,29,45,166,19,40,-148,124,-0.3749532035916417,-1.7772142860022455,-0.2951111785663928,-0.2951111785663928,-7.541950770786831,-0.3749532035916417,23.460892598272,27.239041585152002,-0.1300766107652263,-0.05360673354564227,-8.741974120552928,21.671471792128003,16.281577209856,-0.02826023938546329,-0.1582184482617716,0.6332224156882923,254.828012601344,97.07121142988801,0.5465181117061853,4.879248233353189,207.0967257088,140.89197359104,0.6411969191043518,5.176496693517332,1.7894208061439976,-10.957464375296002,47.731286892544006,-43.82076216115199,-0.09467880739816659,-0.29724846016414297,-0.10181637137976302,-0.10461171471612932,-9.375196536241221
2023_15_TB_GB,2023,15,2023-12-17,GB,TB,20,34,284,29,39,381,22,28,-218,180,0.0447726891513332,11.514439930518469,0.3791426171004062,0.3791426171004062,14.231521553463406,0.0447726891513332,23.756263972864,21.374483865600002,0.08874166914304901,0.029699083915521632,2.8754603878977343,23.653179588608,22.984743301119998,-0.02724411857945681,0.006227357925412346,-9.784683625812004,249.805541371904,120.72024829132799,0.659551553075834,5.846681806765799,189.712146149376,123.607388827648,0.5402142934158594,5.052059784896404,0.1030843842560003,1.6102594355199962,60.09339522252802,-2.887140536320004,0.11933725965997466,0.7946220218693956,0.11598578772250583,-0.023471725990109285,12.660144013709738
2023_15_NYJ_MIA,2023,15,2023-12-17,MIA,NYJ,30,0,228,23,26,136,18,37,-345,275,0.0422101010517473,13.44032367834678,-0.5298771145215881,-0.5298771145215881,-9.25966663794084,0.0422101010517473,31.272929206271996,20.674329567232,0.0887902302296157,-0.10126803266679063,4.670912136448898,17.961145516032,15.541882576896,-0.18725702777717396,-0.23047567659318063,-1.104159900122139,259.530812424192,139.74002094079998,0.7098713872472598,6.123496753156901,240.57253949440002,68.334235598848,0.6425744677448805,4.827344652077826,13.311783690239995,-5.132446990336,18.958272929791974,71.40578534195198,0.06729691950237937,1.296152101079075,0.27604725800678964,-0.12920764392639,5.775072036571037
2023_15_KC_NE,2023,15,2023-12-17,NE,KC,17,27,180,23,31,309,28,38,370,-485,-0.3581080290693827,1.4648669189022434,-0.0220354281288414,-0.0220354281288414,10.565665023667473,-0.3581080290693827,12.184592867328,14.141773541376,-0.13774477934598106,-0.1679905397230649,-3.497462563554607,19.894145466368,20.919446761472,0.01670454956061591,0.04899018468387028,-0.13572153208478152,194.23871102976,115.368511561728,0.6217128055969966,5.19538929599697,249.773046808576,103.849775939584,0.6358939984677738,5.726240753034088,-7.7095525990399985,6.777673220095998,-55.534335778816,11.518735622143993,-0.014181192870777237,-0.5308514570371186,-0.15444932890659696,0.2169807244069352,-3.3617410314698257
2023_15_NYG_NO,2023,15,2023-12-17,NO,NYG,24,6,218,23,29,190,22,38,-250,205,0.1041341918218779,8.754136626209531,-0.3090215919787952,-0.3090215919787952,-9.470215878065895,0.1041341918218779,25.110853083136,18.838036819968,-0.0934683379947648,-0.08646595294938854,3.357820903819473,19.110529818624002,20.201835200512,-0.1141244609089349,-0.04907259963367613,4.936272093224631,210.513877397504,107.17936457728,0.6669053477641692,5.137661810221586,173.158651756544,137.873192861696,0.7097405154994941,5.668816333224676,6.000323264511998,1.3637983805440008,37.355225640959986,-30.693828284416,-0.04283516773532492,-0.5311545230030896,0.0206561229141701,0.03739335331571241,-1.5784511894051585
2023_15_HOU_TEN,2023,15,2023-12-17,TEN,HOU,16,19,199,17,26,229,23,36,-170,142,-0.1818944790099014,7.8930244995997505,-0.1033561204138648,-0.1033561204138648,0.4695285769069896,-0.1818944790099014,23.383434539008004,25.276032172032,0.029612092976943425,0.01193462063882197,-0.9472561837515417,16.139903913984,24.200228327424,-0.18868814296717143,-0.03380718933486304,-9.269503291467622,253.226605166592,106.60637494476799,0.5893899407245416,5.538584401972572,223.665999331328,92.67588415488,0.5511163718063434,5.24720648849213,7.243530625024004,-1.075803844608,29.560605835264,13.930490789887997,0.03827356891819822,0.2913779134804422,0.21830023594411485,-0.04574180997368501,8.32224710771608
2023_15_SF_ARI,2023,15,2023-12-17,ARI,SF,29,45,211,26,39,262,18,28,525,-750,0.0121733402707888,-0.9985235960860002,0.4342998212187904,0.4342998212187904,5.580190855723161,0.0121733402707888,18.799947399168,21.416221794304,-0.05960556803126134,0.03631424573792117,-7.183868749198352,31.480407040000003,15.993988624384,0.277244259087455,-0.051612873003676056,7.288648458185971,189.93554167398398,118.07877328896,0.5939953038188478,4.965336581707345,319.27987684966405,154.537087361024,0.7103610684157154,8.440892956503617,-12.680459640832002,-5.42223316992,-129.34433517568007,-36.458314072064,-0.11636576459686765,-3.4755563747962723,-0.3368498271187163,-0.08792711874159723,-14.472517207384323
2023_15_WAS_LA,2023,15,2023-12-17,LA,WAS,28,20,258,25,33,226,19,36,-298,240,0.0050940877714681,6.267043296247721,-0.131926588723665,-0.131926588723665,-8.62210857517579,0.0050940877714681,29.571133161471998,26.046374146048,0.10556750323099556,0.026735626668743365,-2.2269839172048407,16.14371524608,38.851267534848,-0.1285079753546289,0.2650248386393172,-3.865955313960985,258.478640996352,132.352291340288,0.5912622370520171,5.883984875896148,227.21540111564798,124.57408180224,0.6025446421929618,5.366748659875602,13.427417915391999,12.8048933888,31.26323988070402,7.778209538047989,-0.011282405140944696,0.5172362160205468,0.23407547858562447,0.23828921197057384,1.6389713967561441
2023_15_DAL_BUF,2023,15,2023-12-17,BUF,DAL,31,10,94,7,15,134,21,34,-135,114,0.2344164588615062,-10.162527973835283,-0.0941812861989965,-0.0941812861989965,-4.110100958496332,0.2344164588615062,25.479064813567998,21.381858762752,0.050125463674846577,-0.05512357800930518,-1.2450723861639332,37.042854911999996,18.59629920256,0.17956258239157055,-0.08605423116931171,-0.3855776215975679,264.883604283392,135.572922363904,0.5865092791547304,5.468511935019423,293.824018198528,127.233313579008,0.6651673341800748,6.071807549550191,-11.563790098431998,-2.7855595601919987,-28.94041391513599,8.339608784896015,-0.0786580550253444,-0.6032956145307677,-0.12943711871672398,-0.03093065316000653,-0.8594947645663653
2023_15_BAL_JAX,2023,15,2023-12-17,JAX,BAL,7,23,264,25,43,171,14,24,185,-225,-0.2137024684059514,-4.495673165434883,0.0367292537790025,0.0367292537790025,3.166891699251922,-0.2137024684059514,26.786374029312,27.861505798144,-0.00687901898383946,0.0027427146509629136,3.232511934955417,31.354224529408,21.95828635648,0.10941927616495338,-0.03326163720030831,-2.320955238778919,284.385175187456,74.736012906496,0.6514710649082042,5.197589396392355,255.405746532352,160.734899740672,0.5906466207945762,6.273564660997762,-4.567850500096,-5.903219441664003,28.979428655104016,-85.998886834176,0.06082444411362797,-1.0759752646054066,-0.11629829514879284,-0.036004351851271224,5.553467173734337
2023_15_PHI_SEA,2023,15,2023-12-18,SEA,PHI,20,17,208,22,33,143,17,31,195,-238,0.1206757943483919,-1.1112026870250702,0.1143260130456649,0.1143260130456649,-8.002129644155502,0.1206757943483919,20.678486388735998,30.258611298304,-0.0019365181344471486,0.17229148003263112,-1.3227326075091639,20.726978031616,32.672349560832004,-0.031215620303128213,0.16863102671167005,1.3474355534303504,269.598481670144,76.063544455168,0.6457450450047646,5.870017252866583,240.756854956032,102.719290421248,0.6441247982765652,5.801438438423788,-0.04849164288000196,2.4137382625280033,28.84162671411201,-26.655745966080005,0.0016202467281993815,0.06857881444279457,0.029279102168681063,-0.0036604533209610712,-2.6701681609395145
2023_16_NO_LA,2023,16,2023-12-21,LA,NO,30,22,328,24,34,319,27,40,-218,180,0.1961771855702575,7.561840768903494,-0.0666927253332667,-0.0666927253332667,-2.9914775490760803,0.1961771855702575,28.9426798968832,23.6278244876288,0.06537813704718458,-0.036729259488219985,1.1706269681761838,24.6665118498816,13.7028220919808,-0.014427326068107711,-0.17548820856115122,5.516347192775497,258.2871845978112,157.8113748041728,0.6577876452615132,6.018062158414401,213.5083264385024,99.107618746368,0.7173845879688464,5.186045361995021,4.2761680470015975,-9.925002395648,44.77885815930878,58.703756057804796,-0.05959694270733318,0.8320167964193805,0.0798054631152923,-0.13875894907293124,-4.3457202245993125
2023_16_CIN_PIT,2023,16,2023-12-23,PIT,CIN,34,11,290,17,27,335,28,42,130,-155,0.2082105596801143,4.5137619972229,-0.1931948917707101,-0.1931948917707101,-0.0488368421792984,0.2082105596801143,14.3708561022976,23.4589864378368,-0.2144738412469768,0.005083115566918854,0.1405405760468615,27.7025406296064,22.3396986765312,0.09143954799385764,0.08354161706338442,5.64148209134266,183.71479313612798,101.8518095077376,0.6579957306296915,4.807400593926106,297.754336886784,95.98606465187841,0.7305784189305197,6.245529858027761,-13.3316845273088,-1.1192877613055998,-114.03954375065604,5.865744855859191,-0.07258268830082815,-1.4381292641016552,-0.30591338924083444,0.07845850149646556,-5.500941515295799
2023_16_BUF_LAC,2023,16,2023-12-23,LAC,BUF,22,24,215,23,33,237,15,21,550,-800,-0.1123851247230223,1.0746738873422146,-0.0006171873175259,-0.0006171873175259,7.967484139260792,-0.1123851247230223,15.213286490111999,35.8484923367424,-0.3060475454678714,0.06556352847625907,-4.034404049309628,27.6874388881408,16.8291152576512,0.12384186174951044,-0.07074666128518171,-4.812054621232474,251.75926334013442,81.5662626086912,0.6358851891140971,5.20661472912887,196.5301625700352,187.7437534183424,0.538572234159505,5.496491776396269,-12.474152398028801,-19.019377079091203,55.22910077009922,-106.1774908096512,0.09731295495459213,-0.2898770472673986,-0.42988940721738184,-0.13631018976144077,0.7776505719228464
2023_16_IND_ATL,2023,16,2023-12-24,ATL,IND,29,10,229,23,33,201,20,37,-155,130,0.1308696144815193,-0.5230485461652279,-0.185545865986719,-0.185545865986719,-9.389863439968654,0.1308696144815193,15.688125458022398,16.2927819964416,-0.1378312159750073,-0.12683569325168512,-4.232889070284363,24.813454184448002,21.4499595329536,0.02790022688488809,-0.13322553274676827,-3.1156917249245026,201.2060267307008,95.64240725770239,0.5907541452951262,4.83494699450003,236.1441703387136,113.1403256274944,0.6388460791052059,5.434929622090517,-9.125328726425604,5.157177536511998,-34.93814360801278,-17.497918369792018,-0.0480919338100797,-0.5999826275904869,-0.16573144285989538,-0.006389839495083149,-1.1171973453598607
2023_16_GB_CAR,2023,16,2023-12-24,CAR,GB,30,33,312,23,36,219,17,28,164,-198,0.2005075741609428,9.52161643654108,0.2860717904861607,0.2860717904861607,-0.4388184501574589,0.2005075741609428,10.1656457330688,17.4753617772544,-0.19207154568347942,-0.14834457830488698,-0.382589130773473,22.2537583837184,26.424690319360003,0.07115407714636268,0.16947649718947547,6.331052204946029,163.9059540574208,139.7918474010624,0.5823339428693233,4.482109126453473,263.4833248231424,96.43214897479679,0.6931668292813978,5.880422877162928,-12.088112650649599,8.949328542105604,-99.57737076572164,43.35969842626561,-0.11083288641207456,-1.3983137507094554,-0.2632256228298421,0.31782107549436245,-6.713641335719502
2023_16_CLE_HOU,2023,16,2023-12-24,HOU,CLE,22,36,211,26,49,374,28,44,136,-162,-0.1957407953429097,-15.354486368596554,0.1112067036362721,0.1112067036362721,3.5232202951298204,-0.1957407953429097,17.2839423483904,20.9201369964544,-0.15455533394584878,-0.09304210520487839,-5.373890544117777,22.0765355589632,23.143424951091202,-0.22802724789579246,-0.1502085115539425,-5.956070186732655,225.79959959879682,114.805530492928,0.5862253786393615,5.242768337539722,304.4968075608064,69.8427268579328,0.585688644801489,5.363369835534302,-4.7925932105728,2.2232879546368025,-78.6972079620096,44.9628036349952,0.0005367338378725606,-0.12060149799457953,0.07347191394994368,-0.0571664063490641,0.5821796426148778
2023_16_DET_MIN,2023,16,2023-12-24,MIN,DET,24,30,411,22,36,257,30,40,124,-148,0.0646711644908056,6.212427360670907,0.1841363604335639,0.1841363604335639,1.6395857700934775,0.0646711644908056,16.8866209112064,16.899232938393602,-0.03400792385010876,-0.09920946452341095,4.454331180122229,30.47686293504,23.5266428223488,0.11502482294232098,-0.011211967679106644,0.6850320436260309,236.97930276864,128.7031888191488,0.675877686639915,5.543014628710922,244.840100507648,159.2398678654976,0.6560185183695452,6.314170039143667,-13.5902420238336,6.627409883955199,-7.860797739008007,-30.53667904634878,0.01985916827036982,-0.7711554104327449,-0.14903274679242973,0.0879974968443043,3.769299136496198
2023_16_WAS_NYJ,2023,16,2023-12-24,NYJ,WAS,30,28,217,27,49,156,16,35,-166,140,-0.2033349687937131,-12.557573053571913,-0.0926974316611389,-0.0926974316611389,-21.306343376636505,-0.2033349687937131,10.7766873096192,21.3251295461376,-0.3243050624749396,-0.12140136553520946,-4.36636259524962,17.686229147648,34.510760520908796,-0.12987542070224334,0.16105253829217756,-5.768416618446907,198.74352369664,50.2005413593088,0.5801392752415229,4.052770427610332,226.7292406693888,106.344449081344,0.5726378964268882,5.32349747178743,-6.909541838028799,13.185630974771197,-27.985716972748776,-56.143907722035195,0.0075013788146346405,-1.2707270441770984,-0.19442964177269628,0.282453903827387,1.4020540231972873
2023_16_SEA_TEN,2023,16,2023-12-24,TEN,SEA,17,20,164,19,27,227,25,36,140,-166,0.1361134826772549,5.650866985321045,0.1847868693089418,0.1847868693089418,4.425435099336836,0.1361134826772549,20.430060723404804,22.7656193032192,-0.05499053581779451,-0.034181675782252736,2.5888560895889756,20.407091833241598,24.9551667789824,0.04710840685868847,0.14910529323784463,-1.2381206393155264,231.5359630999552,90.36382496686079,0.6151724259731866,5.0056903237232255,244.9590890020864,85.6381266731008,0.6541136936695254,5.610145944940289,0.022968890163205913,2.1895474757631987,-13.423125902131176,4.72569829375999,-0.03894126769633888,-0.6044556212170633,-0.10209894267648298,0.18328696902009736,3.8269767289045022
2023_16_JAX_TB,2023,16,2023-12-24,TB,JAX,30,12,283,26,35,305,28,44,105,-125,0.09974467639129,7.176178864070347,-0.1471846840368238,-0.1471846840368238,-0.7021615451032465,0.09974467639129,27.7919077531648,21.790845980672,0.1353105756924884,0.021645490415780688,-0.17820155410183972,18.8718244175872,25.9169034788864,-0.08960839875268424,0.016337330302178748,0.14123789479929705,266.2272876896256,113.76443329658879,0.6384142903352299,6.231235870937843,276.2311051124736,74.8416077438976,0.6234407784798063,5.341504457507544,8.920083335577601,4.126057498214401,-10.003817422847987,38.922825552691194,0.014973511855423616,0.8897314134302983,0.22491897444517261,-0.00530816011360194,-0.31943944890113674
2023_16_ARI_CHI,2023,16,2023-12-24,CHI,ARI,27,16,170,15,27,230,24,38,-218,180,0.1171819040689137,2.1331640689269356,-0.1131158202572335,-0.1131158202572335,-5.654622654657106,0.1171819040689137,19.802883075276803,17.7689463259136,-0.1350006150578351,-0.2449123503937196,-2.636846858901757,22.8799684395008,30.8497330765824,-0.03089400471044128,0.19550847593026888,-4.709730687953411,190.65803542528,119.735184154624,0.5747181514626111,4.55732658753897,198.36132500439038,164.447263973376,0.6230638489579753,5.45142417124663,-3.077085364223997,13.0807867506688,-7.70328957911039,-44.71207981875202,-0.048345697495364215,-0.8940975837076595,-0.10410661034739381,0.4404208263239885,2.072883829051654
2023_16_DAL_MIA,2023,16,2023-12-24,MIA,DAL,22,20,293,24,37,253,20,32,-122,102,0.0415092215819613,1.949867523378796,0.1466547486662731,0.1466547486662731,-1.7844375222921371,0.0415092215819613,30.763757523763196,12.4045977403392,0.07015817855846834,-0.27271166540870967,8.178676753208052,26.225712947199998,23.557779521536002,0.07006503495534373,0.042134044843015465,-1.8753869563570735,246.9184874545152,114.64401256447998,0.7797689861945097,5.814448929087122,229.89441091911678,111.9399881474048,0.6461592240374566,5.207996810431869,4.538044576563198,11.153181781196801,17.02407653539842,2.704024417075175,0.1336097621570531,0.6064521186552536,9.314360312460968e-05,0.31484571025172514,10.054063709565126
2023_16_NE_DEN,2023,16,2023-12-24,DEN,NE,23,26,238,25,37,256,25,33,-340,270,-0.1284859552465838,6.024155531610761,-0.1079549563370221,-0.1079549563370221,13.425820873629664,-0.1284859552465838,20.3014177783808,25.2388037517312,-0.07303397787167563,-0.023276688476129605,-2.533737034831459,14.110755720396801,19.285064124825603,-0.2258900792353417,-0.1096084950853755,-1.5125307705718667,207.9621701607424,102.7885855096832,0.6078899731714033,5.016113437431626,188.543226617856,90.02110693703679,0.6698018769065851,4.936841420735437,6.190662057983998,-5.953739626905598,19.41894354288641,12.76747857264641,-0.06191190373518185,0.07927201669618889,0.15285610136366606,-0.08633180660924589,-1.0212062642595923
2023_16_LV_KC,2023,16,2023-12-25,KC,LV,14,20,246,28,45,62,9,21,-600,440,-0.2152327886516267,-0.2108301331357258,-0.1342210058591986,-0.1342210058591986,-16.423138034971135,-0.2152327886516267,22.7364872798208,19.3516680568832,0.001208558484832986,-0.11384910081743091,4.14483309021612,31.2371676536832,17.2538765672448,-0.06113368169630874,-0.2019866417116547,-5.082165684214394,273.4638280851456,79.5098655637504,0.6762732411859275,5.743941173131929,227.31465371648,98.7152552697856,0.6272205310192063,5.481425319679355,-8.500680373862401,-2.0977914896384,46.149174368665626,-19.205389706035206,0.04905271016672119,0.262515853452574,0.06234224018114173,-0.08813754089422379,9.226998774430514
2023_16_NYG_PHI,2023,16,2023-12-25,PHI,NYG,33,25,301,24,38,188,16,32,-900,600,0.0949148392685832,-3.788493573665619,-0.0524670896075695,-0.0524670896075695,-4.745049388320358,0.0949148392685832,19.2361868189696,27.603409736499202,0.027001033036389035,0.1494489337663588,-2.392390525603991,13.8663178911744,21.7211011203072,-0.19208331333687903,0.012210116948545489,-0.8263230952915793,201.6541129736192,132.8315742527488,0.6058297176756166,5.341732628271664,179.8951910539264,106.72391571701759,0.6574232566681175,5.040634062229888,5.369868927795199,-5.882308616192002,21.758921919692796,26.107658535731204,-0.051593538992500965,0.30109856604177665,0.21908434637326807,-0.1372388168178133,-1.5660674303124114
2023_16_BAL_SF,2023,16,2023-12-25,SF,BAL,19,33,336,26,46,252,23,35,-345,275,-0.1646524034251382,-7.852102003314278,0.0950527990239617,0.0950527990239617,-1.7495675998575546,-0.1646524034251382,36.888244224000005,21.1963931746304,0.3400664839399891,-0.026098387693890113,6.6052654172008465,28.0125347176448,15.974971813887999,0.08034326721057303,-0.10543796968256555,-0.12581646356658255,296.3679261097984,150.3222524166144,0.6833594981922865,8.071943181309578,221.6434479194112,196.8409398444032,0.5877213058100791,6.21051560819286,8.875709506355204,-5.2214213607424025,74.72447819038723,-46.51868742778882,0.09563819238220739,1.8614275731167185,0.2597232167294161,-0.07933958198867544,6.731081880767429
